filename,label,original,split
xumudadztd.mp4,FAKE,train,jsddeswcrn.mp4
sjrpypsiyt.mp4,FAKE,train,owhhlfbyqd.mp4
fqodshqpzx.mp4,FAKE,train,hboblcqivb.mp4
egugkoamjm.mp4,FAKE,train,talbgkczww.mp4
xcraameygq.mp4,FAKE,train,eejlnggyjj.mp4
ueixxpsyhm.mp4,FAKE,train,komspxrdyh.mp4
wirfnucuua.mp4,FAKE,train,kxfsgbwnbc.mp4
hksvvztkmw.mp4,FAKE,train,oxkcckqrng.mp4
qjubfhspxz.mp4,FAKE,train,mvgsoqirtn.mp4
qwbjcvqsdj.mp4,REAL,train,
vzlplnaedv.mp4,REAL,train,
nubmcasuju.mp4,FAKE,train,xnfjrjcnwt.mp4
vzabrlhzxy.mp4,FAKE,train,ppvumvqmac.mp4
mwpbzzadir.mp4,FAKE,train,qcsnqtbhga.mp4
zchbzoosmt.mp4,FAKE,train,ygnrcogikg.mp4
oeocgqjtmn.mp4,FAKE,train,vtktcmfqas.mp4
rxuwdeztil.mp4,FAKE,train,hgbvxogyuv.mp4
pcwkykzkbn.mp4,FAKE,train,rinhlpfkvj.mp4
hkkaoobiwq.mp4,FAKE,train,brgyfpiahs.mp4
clmobaseag.mp4,FAKE,train,jsddeswcrn.mp4
lwumdgeivp.mp4,FAKE,train,hkqfrxwftj.mp4
qnyhkzylfn.mp4,FAKE,train,pmriwtbcmn.mp4
ugxerzejht.mp4,FAKE,train,qpxexbtrma.mp4
usreqgzenq.mp4,FAKE,train,yfkuojmkac.mp4
yvbpvzvhpc.mp4,FAKE,train,jgcexuawcp.mp4
lscrerzfmk.mp4,FAKE,train,mvgsoqirtn.mp4
duymakvytr.mp4,FAKE,train,komspxrdyh.mp4
adzxumycjn.mp4,FAKE,train,xnfjrjcnwt.mp4
bdwcnpsruv.mp4,FAKE,train,bwbgomtfhd.mp4
jpumncqgcd.mp4,FAKE,train,rinhlpfkvj.mp4
vynftymwuc.mp4,FAKE,train,veeqdotkmn.mp4
msfmealadz.mp4,FAKE,train,qwbjcvqsdj.mp4
mqdoqlzebi.mp4,REAL,train,
rvxtngrltm.mp4,FAKE,train,qpxexbtrma.mp4
chincnahom.mp4,FAKE,train,nwowmmhjcl.mp4
pbjhatueqr.mp4,FAKE,train,ipvjznvcjj.mp4
skylvgpnjw.mp4,FAKE,train,xnfjrjcnwt.mp4
zdhkqlerlf.mp4,FAKE,train,veeqdotkmn.mp4
veeqdotkmn.mp4,REAL,train,
ofmqeahobj.mp4,FAKE,train,brgyfpiahs.mp4
oeqwtawzcd.mp4,FAKE,train,oxkcckqrng.mp4
hhpnppeydl.mp4,FAKE,train,jgcexuawcp.mp4
hmlyeduqbg.mp4,FAKE,train,qbxtgiikpc.mp4
nzmmgmgptr.mp4,FAKE,train,qpxexbtrma.mp4
ruhmtpruim.mp4,FAKE,train,qhhkcsvlod.mp4
kwzjmnnxst.mp4,FAKE,train,gnkytgskjl.mp4
ettmoluwyi.mp4,REAL,train,
gigfwgojui.mp4,REAL,train,
svawbdbowf.mp4,FAKE,train,brgyfpiahs.mp4
tyevgzbeyc.mp4,FAKE,train,sbtcukrgmb.mp4
lnjplngtsn.mp4,FAKE,train,bmdbtuehxi.mp4
nugjfjross.mp4,REAL,train,
hbemtpvlsj.mp4,FAKE,train,ettmoluwyi.mp4
cxhymkbrxw.mp4,FAKE,train,qlsppxxrfh.mp4
oorcpflnqe.mp4,FAKE,train,mwhkrqbdwz.mp4
gwhjicgbzl.mp4,FAKE,train,vdkdpgiccu.mp4
fmywbrgrde.mp4,FAKE,train,nugjfjross.mp4
iekvsfjhya.mp4,FAKE,train,mqdoqlzebi.mp4
erbusacxsz.mp4,FAKE,train,vdkdpgiccu.mp4
gpanuhpdmf.mp4,FAKE,train,kpjmtrfrhi.mp4
vugswbibpa.mp4,FAKE,train,bwbgomtfhd.mp4
cmoonoypaj.mp4,FAKE,train,ipvjznvcjj.mp4
cubbwhqsio.mp4,FAKE,train,owhhlfbyqd.mp4
dqtprojnpg.mp4,FAKE,train,tcyzswrqqu.mp4
nddlpzwcdc.mp4,FAKE,train,wvbyeavnpk.mp4
ijvshpufpa.mp4,FAKE,train,ppvumvqmac.mp4
fbvpggjebl.mp4,FAKE,train,kxfsgbwnbc.mp4
dnknqbdveu.mp4,FAKE,train,hkvxmsajbx.mp4
vgjezvwiau.mp4,FAKE,train,ytwpcvjikh.mp4
lqplevdrkz.mp4,FAKE,train,ejhwqbpqyc.mp4
bshsjmxhii.mp4,FAKE,train,owhhlfbyqd.mp4
fxvmhzhdxg.mp4,FAKE,train,foeepalwlt.mp4
jfwjaeoizs.mp4,FAKE,train,oxkcckqrng.mp4
cvvmoaolqa.mp4,FAKE,train,xnfjrjcnwt.mp4
zdkewqipdd.mp4,FAKE,train,yjzgrighqo.mp4
ytwpcvjikh.mp4,REAL,train,
rlffdgfuyq.mp4,FAKE,train,kpbfwsusvo.mp4
oryxkroikf.mp4,FAKE,train,qbxtgiikpc.mp4
txhdxalijo.mp4,FAKE,train,vzlplnaedv.mp4
cpacgxipon.mp4,FAKE,train,mvgsoqirtn.mp4
qhyfzfnzyk.mp4,FAKE,train,ygnrcogikg.mp4
ovsuzzzrpp.mp4,FAKE,train,veeqdotkmn.mp4
yjzgrighqo.mp4,REAL,train,
hxnmphbcdz.mp4,FAKE,train,bmiofvaobi.mp4
sliqncisxo.mp4,FAKE,train,vzlplnaedv.mp4
cmbnbbuwcx.mp4,FAKE,train,mqdoqlzebi.mp4
bpvcqqrgbq.mp4,FAKE,train,brgyfpiahs.mp4
ftugybfwuw.mp4,REAL,train,
sotgjryjnc.mp4,FAKE,train,xnfjrjcnwt.mp4
wvbyeavnpk.mp4,REAL,train,
knhwezewod.mp4,FAKE,train,veeqdotkmn.mp4
drvmufcudd.mp4,FAKE,train,wvbyeavnpk.mp4
eserzmylpd.mp4,FAKE,train,hkvxmsajbx.mp4
slfqrkqlwe.mp4,FAKE,train,qcsnqtbhga.mp4
vymxfcxvkj.mp4,FAKE,train,waityroaiu.mp4
