filename,label,original,split
ufucquemsr.mp4,FAKE,train,ioxuwhhvge.mp4
hzpeccyres.mp4,FAKE,train,guupwbnbzc.mp4
qlrzbtcbbh.mp4,FAKE,train,erufbzxadr.mp4
voztvddhnf.mp4,FAKE,train,pejtahlmir.mp4
hollmfvplq.mp4,FAKE,train,mpbvaumtlo.mp4
lumypoekot.mp4,FAKE,train,wupzrhdzee.mp4
pcozzgnflr.mp4,FAKE,train,iwgsrvmyqo.mp4
dcdfljnxtj.mp4,FAKE,train,wupzrhdzee.mp4
whmhqxdawx.mp4,FAKE,train,rhlojfgydd.mp4
fsomcxpfsm.mp4,FAKE,train,pejtahlmir.mp4
bqpmahicpp.mp4,FAKE,train,sejttfsefa.mp4
vjekyrqcdq.mp4,REAL,train,
jwvrsanehy.mp4,FAKE,train,yoonfdohwq.mp4
mlrktgdwlp.mp4,FAKE,train,xnhfbwlupc.mp4
dzxqrbsowj.mp4,FAKE,train,slkmlgxvqg.mp4
klihnmenag.mp4,FAKE,train,mpbvaumtlo.mp4
ykbowlpmcp.mp4,FAKE,train,yoonfdohwq.mp4
qnzrmlnexu.mp4,FAKE,train,rhlojfgydd.mp4
aqtqirjyam.mp4,FAKE,train,erufbzxadr.mp4
qzzmxxqdlp.mp4,FAKE,train,yoonfdohwq.mp4
ehgpscsvsm.mp4,FAKE,train,mtwwampvvq.mp4
jgqmhhojzo.mp4,FAKE,train,swbgoxjmbr.mp4
ehnuidfhdu.mp4,FAKE,train,inpiiokedd.mp4
ozhhaoydlq.mp4,REAL,train,
crqclprxcp.mp4,FAKE,train,ivctdtckcn.mp4
kcbvvaqrbg.mp4,FAKE,train,ssnbwxewyl.mp4
yixxnoyuuo.mp4,FAKE,train,bglsrppmtk.mp4
njgxifopwk.mp4,FAKE,train,dwuyuvtbcs.mp4
eazbaqodcy.mp4,FAKE,train,ulubxioaxe.mp4
iylnbnwfhc.mp4,FAKE,train,luoptdxdkk.mp4
hngultovqd.mp4,FAKE,train,ivctdtckcn.mp4
puxpxchdzm.mp4,FAKE,train,iwgsrvmyqo.mp4
myzgxrfxmy.mp4,FAKE,train,rhlojfgydd.mp4
gzklathjwo.mp4,FAKE,train,pejtahlmir.mp4
htrnhdlzmp.mp4,FAKE,train,sejttfsefa.mp4
hxiboyszmp.mp4,FAKE,train,dwuyuvtbcs.mp4
maarvaeyeo.mp4,FAKE,train,ekolzsqdzj.mp4
bvgkpjzhyn.mp4,FAKE,train,mjqtuozaey.mp4
ygjutqdwgt.mp4,FAKE,train,yoonfdohwq.mp4
wbelabeuad.mp4,FAKE,train,tbgllketip.mp4
yrxqztbajr.mp4,FAKE,train,sejttfsefa.mp4
djbvbxioph.mp4,FAKE,train,yoonfdohwq.mp4
eljuwtunzi.mp4,FAKE,train,kvbsmrjsak.mp4
xcdcmgmqbl.mp4,REAL,train,
lvnnkpddsi.mp4,FAKE,train,rhlojfgydd.mp4
lnwblmvlmb.mp4,FAKE,train,erufbzxadr.mp4
jcmrarqwsh.mp4,FAKE,train,lwxchoefjl.mp4
jwvakkhvkp.mp4,FAKE,train,dhtwqllwch.mp4
xslfvjzdru.mp4,FAKE,train,lwoohpengk.mp4
xnzgdeluhs.mp4,FAKE,train,ivctdtckcn.mp4
intgifgoei.mp4,FAKE,train,ruenzqaiww.mp4
qvuxdpygaa.mp4,FAKE,train,xkstqrneyc.mp4
uhyokbwzcb.mp4,FAKE,train,eljyfxrymd.mp4
mlkrkufjlx.mp4,FAKE,train,kjyapeagbg.mp4
uofvmcxbgg.mp4,FAKE,train,ioxuwhhvge.mp4
eqywsaajro.mp4,FAKE,train,yoonfdohwq.mp4
ejtnfisxja.mp4,FAKE,train,ulubxioaxe.mp4
odzhpbyvkx.mp4,REAL,train,
krdjchtrto.mp4,FAKE,train,uuopbqklch.mp4
pdzaguqmze.mp4,FAKE,train,kvbsmrjsak.mp4
ioxuwhhvge.mp4,REAL,train,
tfggknlbam.mp4,FAKE,train,mtwwampvvq.mp4
gujtefpala.mp4,FAKE,train,myqotqhdwv.mp4
zqalfdiyeg.mp4,FAKE,train,lwxchoefjl.mp4
xxkevsmgsb.mp4,FAKE,train,tbgllketip.mp4
hwcadwarqe.mp4,FAKE,train,lwxchoefjl.mp4
uweunfixll.mp4,FAKE,train,ozhhaoydlq.mp4
ervrhrvfej.mp4,FAKE,train,xkstqrneyc.mp4
uzbbfxbkud.mp4,FAKE,train,myqotqhdwv.mp4
hnlbblarxn.mp4,FAKE,train,xbnxqnchxn.mp4
