filename,label,original,split
iueofqnitn.mp4,FAKE,train,xatruuhtpv.mp4
vcbgvdnvlc.mp4,FAKE,train,duplyxsudb.mp4
btsyjxkhsz.mp4,FAKE,train,sxwdupqijr.mp4
vznxsshhdy.mp4,FAKE,train,uhrvmearuj.mp4
qjqafllxfz.mp4,FAKE,train,zcbhzngluj.mp4
mwapcvbqco.mp4,FAKE,train,oihnqftsls.mp4
cqahjlxssx.mp4,FAKE,train,qgiygiqybs.mp4
wcovfnrnev.mp4,FAKE,train,fdgbgxddbt.mp4
yazrsbwbnd.mp4,FAKE,train,rswmrfllpo.mp4
cedydlkhff.mp4,FAKE,train,upezcrcdqz.mp4
cqidzzgjjr.mp4,FAKE,train,fwzjvfcdji.mp4
kxspftcepn.mp4,FAKE,train,vhkxxdxgcn.mp4
hzoajqujew.mp4,FAKE,train,lkmgyyyrpk.mp4
pzntdswwjs.mp4,FAKE,train,zovvcyafzh.mp4
bppqpsrvjt.mp4,REAL,train,
senrirjhwh.mp4,FAKE,train,vngmafoyik.mp4
zetkmzprvm.mp4,FAKE,train,afqhjqevie.mp4
bgneigofxm.mp4,FAKE,train,zxuopquqrt.mp4
nzxncyfeaj.mp4,FAKE,train,msqdpgokcx.mp4
ggysrtzwya.mp4,FAKE,train,bpwynspgkx.mp4
uoxlvtlelj.mp4,FAKE,train,tjqrbghiiz.mp4
asyvhuglhs.mp4,FAKE,train,bpwynspgkx.mp4
ttorxjzuwe.mp4,FAKE,train,lwziasznji.mp4
hxewjezhlo.mp4,FAKE,train,fwzjvfcdji.mp4
aydiylfrlh.mp4,FAKE,train,lkmgyyyrpk.mp4
efqhfcoyla.mp4,FAKE,train,rswmrfllpo.mp4
yaahpquxyp.mp4,FAKE,train,rwanhvnnhs.mp4
ofnpozaxzx.mp4,FAKE,train,lwziasznji.mp4
qxudrmbfes.mp4,FAKE,train,oihnqftsls.mp4
dhbwrtvcwd.mp4,FAKE,train,tgvymitbia.mp4
cgsqfmhssz.mp4,FAKE,train,xlwmfyphoo.mp4
nluleubpho.mp4,FAKE,train,lwziasznji.mp4
jehmjvcccg.mp4,FAKE,train,msqdpgokcx.mp4
ejcqfsdlmu.mp4,FAKE,train,bxkugtuzbx.mp4
qpxqyrfwec.mp4,FAKE,train,sxwdupqijr.mp4
ceeodwphfb.mp4,FAKE,train,onyecbzgmi.mp4
vruzqufwfi.mp4,FAKE,train,tshtheczgj.mp4
