filename,label,original,split
szfifyvsso.mp4,FAKE,train,wsxyuwcrfx.mp4
ubmugwqfol.mp4,FAKE,train,yadnjfpztj.mp4
vjyvxalibt.mp4,FAKE,train,wcmqvldxtk.mp4
prglmoibam.mp4,FAKE,train,gmfowavzuz.mp4
eyqjufadve.mp4,FAKE,train,fxsscbdili.mp4
oksphujxmc.mp4,FAKE,train,fxsscbdili.mp4
yqizkddidb.mp4,FAKE,train,ycunotrbab.mp4
socvglqdgm.mp4,FAKE,train,lpkutxfoip.mp4
zyoexhuiye.mp4,FAKE,train,hvxlokkbzn.mp4
taddtnnipk.mp4,FAKE,train,fxmermngmn.mp4
ywzapccczu.mp4,FAKE,train,lpkutxfoip.mp4
bwwdvjtzzp.mp4,FAKE,train,pipiskgjmf.mp4
yzxtzzgjfk.mp4,FAKE,train,szrxkdmvfy.mp4
gtnprsrvpc.mp4,FAKE,train,snodvycutq.mp4
extmbbwsdy.mp4,REAL,train,
lrzkfxxqfs.mp4,FAKE,train,szrxkdmvfy.mp4
wzqosvxzwr.mp4,FAKE,train,snrmqmqsfe.mp4
xomgjjjhhr.mp4,FAKE,train,ycunotrbab.mp4
aaixesxaoj.mp4,FAKE,train,vsfhbxmkzn.mp4
knlmlbcvxe.mp4,FAKE,train,pipiskgjmf.mp4
yadnjfpztj.mp4,REAL,train,
ipwgilocco.mp4,FAKE,train,epmjvvfqnb.mp4
ecaokdxkyd.mp4,FAKE,train,gmfowavzuz.mp4
vdotcxvngl.mp4,FAKE,train,extmbbwsdy.mp4
ncjakxlyzp.mp4,FAKE,train,weyytoiztb.mp4
xwfnwfhknb.mp4,FAKE,train,ekreepcbid.mp4
lkaxbcynpi.mp4,FAKE,train,uowrnxnqyo.mp4
mflgpxxywb.mp4,FAKE,train,asezorxmhf.mp4
iwqwiezecx.mp4,FAKE,train,qdhzxxckjo.mp4
ijphkwnzba.mp4,FAKE,train,uowrnxnqyo.mp4
uzddlnfdzh.mp4,FAKE,train,zcffoakqej.mp4
pkjrfaanye.mp4,FAKE,train,srrhsfcpcr.mp4
kguyxqaikd.mp4,FAKE,train,hyqxxshotc.mp4
dbqcfvuugb.mp4,FAKE,train,cwovrcucqo.mp4
gxsfmaqauz.mp4,FAKE,train,xqredxlgze.mp4
cxfyrqbrji.mp4,FAKE,train,qxzvifodqn.mp4
xauxajvqjq.mp4,FAKE,train,chgkcdtkhw.mp4
pqhsksvphq.mp4,FAKE,train,hyqxxshotc.mp4
epjhqzeweb.mp4,FAKE,train,vbzzpkwnet.mp4
tztczcujqt.mp4,FAKE,train,pdiozvcjlh.mp4
nfksmyvixl.mp4,REAL,train,
wdzobfuurv.mp4,FAKE,train,pipiskgjmf.mp4
zbvgprfqmk.mp4,FAKE,train,srrhsfcpcr.mp4
ofxhxmkpob.mp4,FAKE,train,mcjnnywohl.mp4
onbillmrth.mp4,FAKE,train,vsfhbxmkzn.mp4
zbwngxqqfk.mp4,FAKE,train,gfxkhsgbwm.mp4
lrtksdxojh.mp4,FAKE,train,zcffoakqej.mp4
kyirwrjbsd.mp4,FAKE,train,pipiskgjmf.mp4
bktxvguxuy.mp4,FAKE,train,xrpkwdgzxu.mp4
xjuvfolpbg.mp4,FAKE,train,ucmgkukqpg.mp4
zywegctqrk.mp4,FAKE,train,extmbbwsdy.mp4
mxzrdigsdm.mp4,FAKE,train,wnpzdccthh.mp4
anznjoyqhx.mp4,FAKE,train,hyqxxshotc.mp4
fjccoyatzx.mp4,FAKE,train,pxyagrehlm.mp4
btaxjrlnmj.mp4,FAKE,train,tmoocljjtx.mp4
ztddsfmuib.mp4,FAKE,train,gcwgwrssmo.mp4
ibzgacltls.mp4,FAKE,train,gfxkhsgbwm.mp4
qdngwwhqhr.mp4,FAKE,train,pipiskgjmf.mp4
ldoxbzupoj.mp4,FAKE,train,tmoocljjtx.mp4
samdmhcrbz.mp4,FAKE,train,pipiskgjmf.mp4
lukvrerksm.mp4,FAKE,train,gcwgwrssmo.mp4
dctyzjipfr.mp4,FAKE,train,uowrnxnqyo.mp4
wuxhlgdtca.mp4,FAKE,train,wsxyuwcrfx.mp4
ywvflzlhos.mp4,FAKE,train,hyqxxshotc.mp4
ipijpsawpc.mp4,REAL,train,
tbhdqgntcp.mp4,FAKE,train,szrxkdmvfy.mp4
hbcuusrvqf.mp4,FAKE,train,qgjehqhned.mp4
rqrkbgtfot.mp4,FAKE,train,xmpjhfried.mp4
ndasmuptcl.mp4,FAKE,train,kzepfydppv.mp4
gekorsskqq.mp4,FAKE,train,zbudjhyrac.mp4
yirjnktepz.mp4,FAKE,train,epmjvvfqnb.mp4
vlbairfcep.mp4,FAKE,train,qxzvifodqn.mp4
iepiicsldm.mp4,FAKE,train,ekreepcbid.mp4
yawvhfszsm.mp4,FAKE,train,slillojong.mp4
jinzqwrtos.mp4,FAKE,train,hyizhsdahl.mp4
wetxtmuqbk.mp4,REAL,train,
kwjcecbziu.mp4,FAKE,train,pxyagrehlm.mp4
qqrbrktugb.mp4,FAKE,train,xmpjhfried.mp4
yhgexqnlcm.mp4,FAKE,train,slillojong.mp4
sqjuzztmxk.mp4,FAKE,train,gmfowavzuz.mp4
bxtayevhbw.mp4,FAKE,train,hwsqxlbtgc.mp4
nlxlxqlomt.mp4,FAKE,train,pipiskgjmf.mp4
ulgvqcniwm.mp4,FAKE,train,pipiskgjmf.mp4
kybgwcuafr.mp4,FAKE,train,weyytoiztb.mp4
bvazvhiwji.mp4,FAKE,train,pdiozvcjlh.mp4
qljnhratda.mp4,FAKE,train,fxmermngmn.mp4
ypgjntxqmy.mp4,FAKE,train,srrhsfcpcr.mp4
cabhgzgpba.mp4,REAL,train,
vdmaeysfhq.mp4,REAL,train,
zksexkccfm.mp4,FAKE,train,nfksmyvixl.mp4
sxhvpfpkgs.mp4,FAKE,train,lpkutxfoip.mp4
vavmtgexqo.mp4,REAL,train,
qklrtcpnfa.mp4,REAL,train,
zhxtbdjvss.mp4,FAKE,train,srrhsfcpcr.mp4
tfvgejoqwt.mp4,FAKE,train,qxzvifodqn.mp4
anyhkuudjx.mp4,FAKE,train,pipiskgjmf.mp4
bwvzxzumop.mp4,FAKE,train,fxsscbdili.mp4
xpdmujbsch.mp4,FAKE,train,szrxkdmvfy.mp4
ihnmbvgfqn.mp4,FAKE,train,amkvbktnmb.mp4
kalcoatnnz.mp4,FAKE,train,chgkcdtkhw.mp4
snenbdxyaz.mp4,FAKE,train,ykscxihxya.mp4
cdwtzresja.mp4,FAKE,train,epmjvvfqnb.mp4
qxvppuoeeo.mp4,FAKE,train,wnpzdccthh.mp4
slillojong.mp4,REAL,train,
xfuxnmctzx.mp4,FAKE,train,pipiskgjmf.mp4
zhyvvkmgrl.mp4,FAKE,train,ekreepcbid.mp4
gimvvkhqyi.mp4,FAKE,train,oitockkykw.mp4
mghkhofalh.mp4,FAKE,train,wuvpewldnx.mp4
jibqkhgqww.mp4,FAKE,train,pdiozvcjlh.mp4
vhidioegvr.mp4,FAKE,train,vsfhbxmkzn.mp4
yaqepvfkgu.mp4,FAKE,train,xrpkwdgzxu.mp4
fiblrjzqaq.mp4,FAKE,train,pxyagrehlm.mp4
ieysmiicva.mp4,FAKE,train,qdhzxxckjo.mp4
hkvmtvsxem.mp4,FAKE,train,weyytoiztb.mp4
rzqsregbtx.mp4,FAKE,train,wsxyuwcrfx.mp4
dvgeqilcbb.mp4,FAKE,train,szrxkdmvfy.mp4
flomkvxbkm.mp4,FAKE,train,oxkgjhjsly.mp4
gmquwgwvtc.mp4,FAKE,train,slillojong.mp4
kxtzjutjke.mp4,FAKE,train,kzepfydppv.mp4
bbomhhqbhk.mp4,FAKE,train,extmbbwsdy.mp4
pogxidwkoc.mp4,FAKE,train,snodvycutq.mp4
cntorkscyt.mp4,FAKE,train,gmfowavzuz.mp4
dmdsqhprqw.mp4,FAKE,train,gcwgwrssmo.mp4
ogjninicit.mp4,FAKE,train,oxfqynvvjy.mp4
qdomnebwdz.mp4,FAKE,train,srrhsfcpcr.mp4
jzoqvqqbji.mp4,FAKE,train,hyqxxshotc.mp4
gjvhyjlskk.mp4,FAKE,train,oxkgjhjsly.mp4
jwyhhbaail.mp4,FAKE,train,chgkcdtkhw.mp4
fumuxndmpv.mp4,FAKE,train,kzepfydppv.mp4
yonubusscv.mp4,FAKE,train,extmbbwsdy.mp4
slbhraklcc.mp4,FAKE,train,ekreepcbid.mp4
xwprlgakrl.mp4,FAKE,train,qdhzxxckjo.mp4
moafsgeavo.mp4,FAKE,train,ipijpsawpc.mp4
lshpxglsmy.mp4,FAKE,train,gcwgwrssmo.mp4
gtiyrmrily.mp4,FAKE,train,snodvycutq.mp4
gkqbdncwxs.mp4,FAKE,train,hyqxxshotc.mp4
pzcdutquno.mp4,FAKE,train,wcmqvldxtk.mp4
xqredxlgze.mp4,REAL,train,
triirhugvj.mp4,FAKE,train,fdlrrbroar.mp4
daiwuxoium.mp4,FAKE,train,wzetgjsqvn.mp4
mcjnnywohl.mp4,REAL,train,
bynjfympwi.mp4,FAKE,train,ekreepcbid.mp4
pehkqyoddu.mp4,FAKE,train,hvxlokkbzn.mp4
gxcyjadqpe.mp4,FAKE,train,ycunotrbab.mp4
szrxkdmvfy.mp4,REAL,train,
fbyqfeausr.mp4,FAKE,train,hwsqxlbtgc.mp4
btqktbhalb.mp4,FAKE,train,szrxkdmvfy.mp4
wsyxuihxcp.mp4,FAKE,train,abkclntljz.mp4
aybhjzvgsz.mp4,FAKE,train,tmoocljjtx.mp4
urszjvavkl.mp4,FAKE,train,uowrnxnqyo.mp4
hcyprruzpu.mp4,FAKE,train,chgkcdtkhw.mp4
wsxyuwcrfx.mp4,REAL,train,
qxtwjuhisv.mp4,FAKE,train,xmpjhfried.mp4
nzqygjbbsq.mp4,FAKE,train,weyytoiztb.mp4
vbzzpkwnet.mp4,REAL,train,
nrbzfxrzun.mp4,FAKE,train,tmoocljjtx.mp4
hdlcufarcs.mp4,FAKE,train,nfksmyvixl.mp4
zrupxpmugm.mp4,FAKE,train,mcjnnywohl.mp4
prrcrjeoon.mp4,FAKE,train,ekreepcbid.mp4
zduopmyxgr.mp4,FAKE,train,hwsqxlbtgc.mp4
qfxjflovbm.mp4,FAKE,train,nfksmyvixl.mp4
ectccevjdi.mp4,FAKE,train,ucmgkukqpg.mp4
julnynlqul.mp4,FAKE,train,lpkutxfoip.mp4
migbhnuwfd.mp4,FAKE,train,srrhsfcpcr.mp4
wfxyxrwdea.mp4,FAKE,train,hwsqxlbtgc.mp4
cruhcatywp.mp4,FAKE,train,oxkgjhjsly.mp4
detuirvogn.mp4,FAKE,train,zcffoakqej.mp4
sctphvyvoo.mp4,FAKE,train,uuisaarhzt.mp4
zzucondult.mp4,FAKE,train,slillojong.mp4
fjebxgfrls.mp4,FAKE,train,oxkgjhjsly.mp4
moaoyskura.mp4,FAKE,train,qdhzxxckjo.mp4
myttjyjoen.mp4,FAKE,train,wzetgjsqvn.mp4
zgcwifidmo.mp4,FAKE,train,oxkgjhjsly.mp4
mvsvwgdyqz.mp4,FAKE,train,cabhgzgpba.mp4
skntktuabs.mp4,FAKE,train,wuvpewldnx.mp4
lbwojyfexb.mp4,FAKE,train,slillojong.mp4
vcaajjqosr.mp4,FAKE,train,wzetgjsqvn.mp4
qmcayvmezs.mp4,FAKE,train,wuvpewldnx.mp4
dharoobkdi.mp4,FAKE,train,pdiozvcjlh.mp4
krrnydciaa.mp4,FAKE,train,fdlrrbroar.mp4
jsbhkmrppe.mp4,FAKE,train,kzqhzwolml.mp4
fujvppauoz.mp4,FAKE,train,oxkgjhjsly.mp4
oflowrqucp.mp4,FAKE,train,ekreepcbid.mp4
gblgydddmq.mp4,FAKE,train,amkvbktnmb.mp4
fmkusgfdux.mp4,REAL,train,
mykdihynjd.mp4,FAKE,train,asezorxmhf.mp4
amkvbktnmb.mp4,REAL,train,
gvbrxjqgaz.mp4,FAKE,train,wetxtmuqbk.mp4
xtnhzowrxi.mp4,FAKE,train,tmoocljjtx.mp4
xpqjfxfcrz.mp4,FAKE,train,ycunotrbab.mp4
rxcxlwnfji.mp4,FAKE,train,wuvpewldnx.mp4
ufwezjezip.mp4,FAKE,train,xqredxlgze.mp4
emyieqewtf.mp4,FAKE,train,uowrnxnqyo.mp4
fibpwdkctq.mp4,FAKE,train,oitockkykw.mp4
wvbvcbghrx.mp4,REAL,train,
kzepfydppv.mp4,REAL,train,
ncefruqmhs.mp4,FAKE,train,hwsqxlbtgc.mp4
mpqwwymarr.mp4,FAKE,train,pxyagrehlm.mp4
hmlxrwowtc.mp4,FAKE,train,wzetgjsqvn.mp4
wqyqajatpf.mp4,FAKE,train,szrxkdmvfy.mp4
ntjrfucfrj.mp4,FAKE,train,kzepfydppv.mp4
wdtdmkamkg.mp4,FAKE,train,srrhsfcpcr.mp4
vrctkqjbqu.mp4,FAKE,train,uowrnxnqyo.mp4
yblwnprulq.mp4,FAKE,train,xmpjhfried.mp4
pxwhwijmwu.mp4,FAKE,train,hvxlokkbzn.mp4
gslkbdbmzw.mp4,FAKE,train,snrmqmqsfe.mp4
weyytoiztb.mp4,REAL,train,
nhdxzascur.mp4,FAKE,train,nfksmyvixl.mp4
yjsdgtrskn.mp4,FAKE,train,hwsqxlbtgc.mp4
pzdoevuzwv.mp4,FAKE,train,szrxkdmvfy.mp4
zlyisjmutr.mp4,FAKE,train,uowrnxnqyo.mp4
yvyawmdraa.mp4,FAKE,train,qklrtcpnfa.mp4
lkvzmcszqx.mp4,FAKE,train,hwsqxlbtgc.mp4
pumwbrpyuj.mp4,FAKE,train,lpkutxfoip.mp4
oflpknfqyr.mp4,FAKE,train,kzepfydppv.mp4
hgqeprjgid.mp4,FAKE,train,hyqxxshotc.mp4
tycckhxejh.mp4,FAKE,train,amkvbktnmb.mp4
dgwexsksra.mp4,FAKE,train,wuvpewldnx.mp4
sggryhrkum.mp4,FAKE,train,fkfvbdqmbr.mp4
rjqauvxxzp.mp4,FAKE,train,ycunotrbab.mp4
zemfnixlhi.mp4,FAKE,train,wnpzdccthh.mp4
bclifiizok.mp4,FAKE,train,extmbbwsdy.mp4
ouhwtkhlcc.mp4,FAKE,train,snodvycutq.mp4
