filename,label,original,split
kmyhzsuequ.mp4,FAKE,train,abhssqzhxu.mp4
ebhmsikovp.mp4,FAKE,train,nbmufxynnz.mp4
nnpulqoqtr.mp4,FAKE,train,niyzdxuwav.mp4
laglgdftel.mp4,FAKE,train,jmmhppwkfg.mp4
cacdswmrdp.mp4,REAL,train,
oiveokjspk.mp4,FAKE,train,dpglsmiqwm.mp4
hnuudbriou.mp4,FAKE,train,abhssqzhxu.mp4
ovddwoiwxw.mp4,FAKE,train,abhssqzhxu.mp4
cmbrlniexh.mp4,REAL,train,
upgupickuj.mp4,FAKE,train,euaugumzog.mp4
pnpzfrvuse.mp4,FAKE,train,dzxiokxmzp.mp4
iqmwzjyksk.mp4,FAKE,train,urvmevrjut.mp4
ddogfurugq.mp4,FAKE,train,euaugumzog.mp4
bzvkhvjaeo.mp4,FAKE,train,zyxoniwfoo.mp4
defolmxezz.mp4,FAKE,train,dpdjjmqwqn.mp4
ykpgrjrxwq.mp4,FAKE,train,ychzyajfck.mp4
qqohmvgqhg.mp4,FAKE,train,ogyampufzj.mp4
mezipblicc.mp4,FAKE,train,sbanqvulyl.mp4
pddkcbhapd.mp4,FAKE,train,niyzdxuwav.mp4
leycoieybz.mp4,FAKE,train,xqwurtjzbt.mp4
kxwzxqowht.mp4,FAKE,train,jmbyprxmfn.mp4
zhdukreulo.mp4,FAKE,train,uvnefxyqsy.mp4
ljrwzoqzem.mp4,FAKE,train,uvnefxyqsy.mp4
nsohfcgsxk.mp4,FAKE,train,sbanqvulyl.mp4
vmiiyyefra.mp4,FAKE,train,fkjegdwqur.mp4
ybsdzkzntn.mp4,FAKE,train,sgqbgmhzeb.mp4
sldpkwpzsc.mp4,FAKE,train,sbanqvulyl.mp4
dwbnvmlubl.mp4,FAKE,train,lipwxxllue.mp4
apycffuwrg.mp4,FAKE,train,dpglsmiqwm.mp4
mpsxokcmtf.mp4,FAKE,train,gvrtvflyup.mp4
xifkdtawnh.mp4,FAKE,train,hhuqodnvgi.mp4
bzmkdtmpch.mp4,FAKE,train,aqozyybzlr.mp4
dodwessgpl.mp4,FAKE,train,hhuqodnvgi.mp4
ywaqgxfucq.mp4,FAKE,train,ktnuxjqspw.mp4
fkjegdwqur.mp4,REAL,train,
wwvhxbpjuj.mp4,FAKE,train,gvrtvflyup.mp4
jrtcxweqxe.mp4,FAKE,train,zmhmhgqzrk.mp4
orfjoxqyzp.mp4,FAKE,train,abhssqzhxu.mp4
dfaeqriiwz.mp4,FAKE,train,blbghnbwmt.mp4
ffhzeodora.mp4,FAKE,train,shmrmyayzg.mp4
fzmwaqgrgm.mp4,FAKE,train,lipwxxllue.mp4
gkrecyncze.mp4,FAKE,train,wxrdzofyrx.mp4
xoftlhonih.mp4,FAKE,train,otkbbozsqu.mp4
drwmfvxesn.mp4,FAKE,train,atzdorfpoo.mp4
lxhhpbkpkb.mp4,FAKE,train,dpglsmiqwm.mp4
tmdsctfqyi.mp4,FAKE,train,yugpoqtwwf.mp4
acerazhyvo.mp4,FAKE,train,lipwxxllue.mp4
lbzavxgnph.mp4,FAKE,train,sgqbgmhzeb.mp4
ccsohxdeyz.mp4,FAKE,train,bwibhtuldm.mp4
uhebylplqw.mp4,FAKE,train,lipwxxllue.mp4
atzdorfpoo.mp4,REAL,train,
zgpnmgvxoe.mp4,FAKE,train,dzxiokxmzp.mp4
mlcdfxfbhd.mp4,FAKE,train,cacdswmrdp.mp4
kvunxtjnjg.mp4,FAKE,train,kgacawfyvy.mp4
zjcglwtlrz.mp4,FAKE,train,jmmhppwkfg.mp4
konpiwpxkm.mp4,FAKE,train,haoadbkzvu.mp4
ydjxfgqbpy.mp4,FAKE,train,blbghnbwmt.mp4
vjrkvicvlg.mp4,FAKE,train,aqozyybzlr.mp4
watlphgtvj.mp4,FAKE,train,dpdjjmqwqn.mp4
drxdmrwgmc.mp4,FAKE,train,dpglsmiqwm.mp4
gfpqtrphql.mp4,REAL,train,
eqakmmwngj.mp4,FAKE,train,uvnefxyqsy.mp4
nulfeatedd.mp4,FAKE,train,abhssqzhxu.mp4
iotwxkwswd.mp4,FAKE,train,ygfaytefyd.mp4
holfzxlrzl.mp4,FAKE,train,sgqbgmhzeb.mp4
bytzlcfmqy.mp4,FAKE,train,xqwurtjzbt.mp4
hukttnllxr.mp4,FAKE,train,qvkxmjftzb.mp4
sxhcthylvd.mp4,FAKE,train,jmbyprxmfn.mp4
hkqeqfzdqw.mp4,FAKE,train,atzdorfpoo.mp4
mzpfwmnjkq.mp4,FAKE,train,xqwurtjzbt.mp4
nzhrnqrbum.mp4,FAKE,train,uuwkcqqhku.mp4
dsvibdylng.mp4,FAKE,train,shmrmyayzg.mp4
rpdqtwfgeh.mp4,FAKE,train,mkpiffokbc.mp4
rzumcvcfqa.mp4,FAKE,train,qvkxmjftzb.mp4
nxstqqaexq.mp4,FAKE,train,qvkxmjftzb.mp4
ychzyajfck.mp4,REAL,train,
ejxniublbo.mp4,FAKE,train,sgqbgmhzeb.mp4
srqmqibqed.mp4,FAKE,train,ychzyajfck.mp4
dckwrwjrzb.mp4,FAKE,train,kvcwpzfstd.mp4
uzacaxnoda.mp4,FAKE,train,dbkmmswqfg.mp4
dlllcetqbw.mp4,FAKE,train,avdvtlhcot.mp4
npzsekxhjd.mp4,FAKE,train,ygfaytefyd.mp4
curoyzlzbr.mp4,FAKE,train,htajkoiyrr.mp4
pumffnnouu.mp4,FAKE,train,kvcwpzfstd.mp4
ijspqwgovc.mp4,FAKE,train,uuwkcqqhku.mp4
hcknrtiscw.mp4,FAKE,train,ffbwehugnp.mp4
dgxwkzjeuh.mp4,FAKE,train,yogfpwugql.mp4
uzkpplcmxg.mp4,FAKE,train,ygfaytefyd.mp4
nbmufxynnz.mp4,REAL,train,
dygsjlcqut.mp4,FAKE,train,ffbwehugnp.mp4
rfqqtszrdj.mp4,REAL,train,
cavvofhzgz.mp4,FAKE,train,axbondvizf.mp4
lbchzdzvks.mp4,FAKE,train,zmhmhgqzrk.mp4
lvxhdzpwex.mp4,FAKE,train,avdvtlhcot.mp4
kojumodwqz.mp4,FAKE,train,dbkmmswqfg.mp4
xrftcfiubs.mp4,FAKE,train,uuwkcqqhku.mp4
uvlmcgybkk.mp4,FAKE,train,tzewrcebfr.mp4
ctopurgfgx.mp4,FAKE,train,hmdbpmyhyp.mp4
wofzfwxyvf.mp4,REAL,train,
addewzbsic.mp4,FAKE,train,uuwkcqqhku.mp4
kxgqkakasv.mp4,FAKE,train,kdchudzrie.mp4
wbmdqqtnmr.mp4,FAKE,train,euaugumzog.mp4
vslgyuzexf.mp4,FAKE,train,tzewrcebfr.mp4
udaltwcgch.mp4,FAKE,train,dpglsmiqwm.mp4
sucwanurae.mp4,FAKE,train,dpglsmiqwm.mp4
arruxldloh.mp4,FAKE,train,ychzyajfck.mp4
aiaxrvlchq.mp4,FAKE,train,sgqbgmhzeb.mp4
uaqsajoudl.mp4,REAL,train,
ijpcelqdco.mp4,FAKE,train,avdvtlhcot.mp4
bsnsresrqj.mp4,REAL,train,
awkkwnyswq.mp4,FAKE,train,bwibhtuldm.mp4
itpaqvfwpg.mp4,FAKE,train,wxrdzofyrx.mp4
tlmhfrpnmz.mp4,FAKE,train,aqoaolvbwr.mp4
zezndwpclc.mp4,FAKE,train,hfoioyeobe.mp4
pqijsrwump.mp4,REAL,train,
cmibddnytf.mp4,FAKE,train,zmhmhgqzrk.mp4
hqqnsbetzv.mp4,FAKE,train,shmrmyayzg.mp4
zlxkwrizrf.mp4,FAKE,train,uheoswsuja.mp4
mzvtzecszp.mp4,FAKE,train,shmrmyayzg.mp4
xtajlsgrvl.mp4,FAKE,train,euaugumzog.mp4
nyjxveffwj.mp4,FAKE,train,atzdorfpoo.mp4
bzprpvomfu.mp4,FAKE,train,acbkbblbaj.mp4
rxtrjrious.mp4,FAKE,train,abhssqzhxu.mp4
ibxzhlqijg.mp4,FAKE,train,lipwxxllue.mp4
wmdrbqckkw.mp4,FAKE,train,otkbbozsqu.mp4
gaxroakdxd.mp4,FAKE,train,dbkmmswqfg.mp4
bsutyosbsx.mp4,REAL,train,
axatawveci.mp4,FAKE,train,yogfpwugql.mp4
nemhdqnybj.mp4,FAKE,train,wxrdzofyrx.mp4
hphaokkuxd.mp4,FAKE,train,sgqbgmhzeb.mp4
eqkymdlspg.mp4,FAKE,train,slnyhzkrea.mp4
ffzeueddpx.mp4,FAKE,train,pqijsrwump.mp4
wkbjnxyxqo.mp4,FAKE,train,kdchudzrie.mp4
onsamvcafc.mp4,FAKE,train,htajkoiyrr.mp4
qyyvmdcwxc.mp4,FAKE,train,uiiehkxvew.mp4
pwomjjcxft.mp4,FAKE,train,fkjegdwqur.mp4
eahfxxbwtf.mp4,FAKE,train,wofzfwxyvf.mp4
kwfrybsugq.mp4,FAKE,train,ffbwehugnp.mp4
gfahvpuqzm.mp4,FAKE,train,yugpoqtwwf.mp4
fachvpmjpg.mp4,FAKE,train,ychzyajfck.mp4
fbibtubooo.mp4,FAKE,train,lipwxxllue.mp4
xsdudxmpfl.mp4,FAKE,train,kvcwpzfstd.mp4
negnavupsk.mp4,FAKE,train,cacdswmrdp.mp4
npthgupiqh.mp4,FAKE,train,haoadbkzvu.mp4
kdchudzrie.mp4,REAL,train,
mccibfjkqx.mp4,FAKE,train,cacdswmrdp.mp4
spoushvthu.mp4,FAKE,train,fkjegdwqur.mp4
kvhdpfzpon.mp4,FAKE,train,sgqbgmhzeb.mp4
nzaofzwzzg.mp4,FAKE,train,ylrylvqgol.mp4
gnryvymosi.mp4,FAKE,train,wbhgiqmjwp.mp4
acbkbblbaj.mp4,REAL,train,
tvtrxluaca.mp4,FAKE,train,niyzdxuwav.mp4
ibhrbcboav.mp4,FAKE,train,blbghnbwmt.mp4
oxfbbeohio.mp4,FAKE,train,kdchudzrie.mp4
nkfnoabmcp.mp4,FAKE,train,pvrggltqrl.mp4
bqkcbecxvc.mp4,FAKE,train,uuwkcqqhku.mp4
vomypszoet.mp4,FAKE,train,hhuqodnvgi.mp4
ysfhasicov.mp4,FAKE,train,yogfpwugql.mp4
rcixkdiuds.mp4,FAKE,train,dpdjjmqwqn.mp4
uufxagcqrl.mp4,FAKE,train,pvrggltqrl.mp4
