filename,label,original,split
pxleaiojzt.mp4,FAKE,train,cymfsdestn.mp4
tlnearikan.mp4,FAKE,train,aqfjgahafl.mp4
veeszxrvos.mp4,FAKE,train,czzdxpfnka.mp4
fpxjzinwky.mp4,FAKE,train,qrweyuryei.mp4
ijzqcxttbm.mp4,FAKE,train,arntckxfpg.mp4
mkdlgsxjil.mp4,FAKE,train,mgzefmbccb.mp4
hlgfewunel.mp4,REAL,train,
uherdillhb.mp4,FAKE,train,nciksxtcql.mp4
dzereelrhe.mp4,FAKE,train,pmufanqvph.mp4
eoajyopeaw.mp4,FAKE,train,hmpsbxzglp.mp4
oebcvthfeq.mp4,FAKE,train,jnoyqpoxnn.mp4
wrgcgozlot.mp4,FAKE,train,hyfljfjzqc.mp4
ivlxfbnoph.mp4,FAKE,train,pmwvyalpwt.mp4
fbwgwhlimc.mp4,FAKE,train,ezolzuxyio.mp4
fzwwyblkli.mp4,FAKE,train,rywkhysnga.mp4
tadhdzqvgr.mp4,FAKE,train,vldstovjwu.mp4
nciksxtcql.mp4,REAL,train,
qxxfgtcuxc.mp4,FAKE,train,whuuyvlniq.mp4
gwehlksuia.mp4,FAKE,train,avvijgjqre.mp4
mqlnwfzxmg.mp4,FAKE,train,cnrodkfuay.mp4
ojptcnaztx.mp4,FAKE,train,yzpclclzoh.mp4
bvypqxlkwq.mp4,FAKE,train,pmufanqvph.mp4
coklegowbt.mp4,FAKE,train,whuuyvlniq.mp4
czprwjjpzn.mp4,FAKE,train,yxvziflwgi.mp4
tmtjizkuqy.mp4,FAKE,train,hujxdgarto.mp4
bncqtvlcee.mp4,FAKE,train,vdgccykqnz.mp4
mxzqguvsnt.mp4,FAKE,train,nciksxtcql.mp4
fvlfqqwcgc.mp4,FAKE,train,cnrodkfuay.mp4
usvbatdkxz.mp4,FAKE,train,frhupambad.mp4
pjlmyxpban.mp4,FAKE,train,kejretnuys.mp4
qikodmxysh.mp4,FAKE,train,qntmamtovw.mp4
skkcojgfmd.mp4,FAKE,train,sqgwvkiesv.mp4
wkuhhgktpn.mp4,FAKE,train,vdgccykqnz.mp4
gbucvnddms.mp4,FAKE,train,rywkhysnga.mp4
lhapfxcabo.mp4,FAKE,train,mobpepncvh.mp4
fcgvvxpnyi.mp4,FAKE,train,rljlhgqymp.mp4
xzvbnqnuui.mp4,FAKE,train,pmufanqvph.mp4
uuqufnpocs.mp4,FAKE,train,hxjojmcmvb.mp4
lpqykuwtco.mp4,FAKE,train,vdgccykqnz.mp4
oowwxjzmaz.mp4,FAKE,train,frhupambad.mp4
toofpyjmtt.mp4,FAKE,train,ldaaabkxrz.mp4
talwznclcs.mp4,FAKE,train,lxhphsudqz.mp4
kklkqitffk.mp4,FAKE,train,ldaaabkxrz.mp4
qntmamtovw.mp4,REAL,train,
kircyfvjhb.mp4,FAKE,train,hlgfewunel.mp4
gvklsdqvnf.mp4,FAKE,train,frhupambad.mp4
cjqflkvlzi.mp4,FAKE,train,vdrotdezmh.mp4
mnjmnznwvf.mp4,FAKE,train,yxvziflwgi.mp4
jxoljcajdh.mp4,FAKE,train,agxqtmywcf.mp4
vdgccykqnz.mp4,REAL,train,
aprqxvgtgg.mp4,FAKE,train,mobpepncvh.mp4
dzkelwouxi.mp4,FAKE,train,nciksxtcql.mp4
vfjhtazznp.mp4,FAKE,train,sjipeifdrn.mp4
nxoefqvlia.mp4,FAKE,train,qntmamtovw.mp4
duuefmfzfq.mp4,FAKE,train,mobpepncvh.mp4
hvyounzkku.mp4,FAKE,train,jnoyqpoxnn.mp4
sthmsqixqq.mp4,FAKE,train,qrweyuryei.mp4
cgugkrbayf.mp4,FAKE,train,hyfljfjzqc.mp4
eyxuzvrwik.mp4,FAKE,train,sqgwvkiesv.mp4
hxjojmcmvb.mp4,REAL,train,
yjhwfkxitv.mp4,FAKE,train,bxuwznajtd.mp4
fjeddnhvmh.mp4,FAKE,train,cymfsdestn.mp4
kxsvprooaf.mp4,FAKE,train,yxvziflwgi.mp4
foeozkvwii.mp4,FAKE,train,cnrodkfuay.mp4
kszbuwupdl.mp4,FAKE,train,agxqtmywcf.mp4
hpmdmmgrch.mp4,FAKE,train,qntmamtovw.mp4
aimusoodfa.mp4,FAKE,train,vldstovjwu.mp4
ydqsidqlfs.mp4,FAKE,train,ezolzuxyio.mp4
rzjbenkcpo.mp4,FAKE,train,qrweyuryei.mp4
dttgbugxbe.mp4,FAKE,train,cymfsdestn.mp4
lrqxxjojqz.mp4,FAKE,train,avvijgjqre.mp4
hgowimjmwy.mp4,FAKE,train,jnoyqpoxnn.mp4
otraviktvw.mp4,FAKE,train,avvijgjqre.mp4
ifragtmmgj.mp4,FAKE,train,cymfsdestn.mp4
upznkmslxk.mp4,FAKE,train,hymsuxbjzk.mp4
rhymgzxdyp.mp4,FAKE,train,kejretnuys.mp4
dfrlloclqh.mp4,FAKE,train,hymsuxbjzk.mp4
