filename,label,original,split
tdmzwkhpha.mp4,FAKE,train,vupmukvvxd.mp4
lgqfanavff.mp4,FAKE,train,dnecilutfg.mp4
drlbzmlsuh.mp4,FAKE,train,lvpxhfsvir.mp4
lbyukmndzx.mp4,FAKE,train,dvzazyccgb.mp4
eiumscwqwk.mp4,FAKE,train,dvzazyccgb.mp4
swskulmtas.mp4,FAKE,train,irkrdbjkkv.mp4
padavcxqep.mp4,FAKE,train,qelncdmypn.mp4
vxptamrvpk.mp4,FAKE,train,matfoqygky.mp4
hpirlwniwe.mp4,FAKE,train,riukrufpgh.mp4
ulibdtoetp.mp4,REAL,train,
pgfoawjjzc.mp4,FAKE,train,omevhssnvx.mp4
picxyrchki.mp4,FAKE,train,tgubqgefyz.mp4
vxjlkxxzxa.mp4,FAKE,train,rnpsnnbrwu.mp4
geaatldliq.mp4,FAKE,train,fqvriaaihu.mp4
bhsklnhjrj.mp4,FAKE,train,bmzywathcq.mp4
musujcrury.mp4,FAKE,train,siogvmoxpf.mp4
yqboacfobj.mp4,FAKE,train,atrssikhoy.mp4
nbwewyqvyr.mp4,FAKE,train,cvmofrwdcz.mp4
icxllszfib.mp4,FAKE,train,aikcsvtwxj.mp4
fhggpjcxxp.mp4,FAKE,train,riukrufpgh.mp4
dnecilutfg.mp4,REAL,train,
kudbhwulll.mp4,REAL,train,
fvbtehwpgw.mp4,FAKE,train,omevhssnvx.mp4
faqniwwbxq.mp4,FAKE,train,cvmofrwdcz.mp4
akcnpwdjjk.mp4,FAKE,train,pnwbmckzuh.mp4
xwfdpmfwpz.mp4,FAKE,train,ilyytexbev.mp4
cxjiyyhcvg.mp4,FAKE,train,ilyytexbev.mp4
wynitszgex.mp4,FAKE,train,vzbfqsmggp.mp4
scrzydajma.mp4,FAKE,train,inhobwkrgo.mp4
xhhqryotsu.mp4,FAKE,train,nzpitnljll.mp4
vgehtbkfpe.mp4,FAKE,train,bdqdarvhiv.mp4
qaozfttguh.mp4,FAKE,train,obrmbvxnoc.mp4
pnrtppildr.mp4,FAKE,train,xxajwzyeso.mp4
mknprbxcsv.mp4,FAKE,train,xxajwzyeso.mp4
gwrvpajipu.mp4,FAKE,train,wxivowlezc.mp4
ndqgkgnylx.mp4,FAKE,train,xrlviejxmp.mp4
xywzlzokvt.mp4,FAKE,train,obrmbvxnoc.mp4
inhobwkrgo.mp4,REAL,train,
dfiwbwdvci.mp4,FAKE,train,inhobwkrgo.mp4
duzmotcwss.mp4,FAKE,train,fpyybnkagb.mp4
weswgpmomf.mp4,REAL,train,
nrgkltaqrm.mp4,FAKE,train,riukrufpgh.mp4
immhqqjbug.mp4,FAKE,train,iblrdnkcny.mp4
nxoofsqiit.mp4,FAKE,train,fqvriaaihu.mp4
deqjbfxtgj.mp4,FAKE,train,riukrufpgh.mp4
qnvpzdhfyc.mp4,FAKE,train,xxajwzyeso.mp4
bhzfcdzqar.mp4,FAKE,train,qoywhyrcjw.mp4
vaqrevufsk.mp4,FAKE,train,fyekwzbgyp.mp4
cdtvurrrzb.mp4,FAKE,train,msaibijnay.mp4
ybfcxmfoka.mp4,FAKE,train,pnwbmckzuh.mp4
