filename,label,original,split
vngueqqcmz.mp4,FAKE,train,ghfnznqrvh.mp4
ieblyetiob.mp4,FAKE,train,tsvhwitvah.mp4
dnrpknwija.mp4,FAKE,train,ezfrcspzxw.mp4
zznanrtksj.mp4,FAKE,train,rozrjmrmeo.mp4
vdwoazrodt.mp4,FAKE,train,kytwyrusew.mp4
znnqbkpanr.mp4,FAKE,train,nsqssmxbuk.mp4
cxwcpgspni.mp4,REAL,train,
lkazyduuwz.mp4,FAKE,train,puylpqprqd.mp4
ldefmlfcdg.mp4,FAKE,train,uyddeofvvz.mp4
khmeblwrds.mp4,FAKE,train,eyscmmobpw.mp4
wjsbijgijx.mp4,FAKE,train,eyscmmobpw.mp4
amexfpxjzt.mp4,FAKE,train,gvpqgtsuyh.mp4
bxctteujhv.mp4,FAKE,train,jegaokdbdb.mp4
riljfrtubt.mp4,FAKE,train,kytwyrusew.mp4
bwrtykzswp.mp4,FAKE,train,avjkwuusto.mp4
eldndygyuj.mp4,FAKE,train,xoiyevqols.mp4
zxmbqubekj.mp4,FAKE,train,xppjhsqnnm.mp4
yjkiocvhko.mp4,FAKE,train,xrxzalqmrz.mp4
otrustcycj.mp4,FAKE,train,ftxkyhpuyp.mp4
nnregnyxcq.mp4,FAKE,train,kytwyrusew.mp4
cvwbvedicl.mp4,FAKE,train,lkwtqysqwr.mp4
dnugrjawlu.mp4,FAKE,train,ghfnznqrvh.mp4
nulqhgmnir.mp4,FAKE,train,xppjhsqnnm.mp4
nyfwigdxrh.mp4,FAKE,train,shmkfwlhwr.mp4
mqxnnpvsgc.mp4,FAKE,train,eifretwgfd.mp4
wmnwendqoj.mp4,FAKE,train,uyddeofvvz.mp4
yuimrvtija.mp4,FAKE,train,cxwcpgspni.mp4
dzbtmzyupz.mp4,FAKE,train,iumybqkbzt.mp4
ueqlgnkiiz.mp4,FAKE,train,lkwtqysqwr.mp4
wzrwsreyep.mp4,FAKE,train,hcpxaobnjr.mp4
utjrtrmbrt.mp4,FAKE,train,kxppqyujvj.mp4
nhknkdzana.mp4,FAKE,train,aqzbhxohjk.mp4
afnxnrrqsj.mp4,FAKE,train,xrxzalqmrz.mp4
pejjmegtvd.mp4,FAKE,train,jegaokdbdb.mp4
jtkslktcjw.mp4,FAKE,train,nnqfwqrcov.mp4
dwdsqjvuch.mp4,FAKE,train,gjasrapdle.mp4
kdmuuxmmpp.mp4,FAKE,train,awkvatcshx.mp4
ixihznhwqr.mp4,FAKE,train,chfkrpvgnz.mp4
qjvehghyvb.mp4,FAKE,train,bzybxsrwxk.mp4
aqzbhxohjk.mp4,REAL,train,
cchevvfwpu.mp4,FAKE,train,hbcasaspdr.mp4
